distrito_id,seccion_id,circuito_id,nombre,municipio_id,eleccionorigen_id
3,15,00129,00129,,1
3,15,00130,00130,,1
21,2,00365,00365,,1
21,2,00366,00366,,1
21,4,0379C,0379C,,1
20,1,0006A,0006A,,1
20,1,00007,00007,,1
17,6,0029E,0029E,,1
8,13,00244,00244,,1
8,13,00245,00245,,1
8,13,00247,00247,,1
8,13,00248,00248,,1
23,9,00095,00095,,1
17,15,0067E,0067E,,1
17,15,0067H,0067H,,1
17,8,0044G,0044G,,1
18,17,00128,00128,,1
17,10,0051B,0051B,,1
17,9,0046A,0046A,,1
17,9,0046B,0046B,,1
17,9,0046C,0046C,,1
17,9,0046D,0046D,,1
17,9,0046E,0046E,,1
17,9,0046F,0046F,,1
17,9,0046G,0046G,,1
17,9,0047C,0047C,,1
17,9,0048B,0048B,,1
20,7,0021A,0021A,,1
23,10,00109,00109,,1
23,10,00110,00110,,1
23,10,0110A,0110A,,1
23,10,00111,00111,,1
23,10,00112,00112,,1
23,10,00113,00113,,1
19,6,07008,07008,,1
17,15,0068A,0068A,,1
16,8,0036C,0036C,,1
4,4,00043,00043,,1
4,4,0043A,0043A,,1
4,4,0043B,0043B,,1
4,8,00113,00113,,1
4,8,00114,00114,,1
4,15,00228,00228,,1
5,11,00069,00069,,1
8,10,00194,00194,,1
17,14,0064A,0064A,,1
17,14,0066A,0066A,,1
17,14,0066B,0066B,,1
3,16,00147,00147,,1
3,16,00148,00148,,1
3,16,00149,00149,,1
3,16,00150,00150,,1
3,16,00151,00151,,1
3,16,00152,00152,,1
21,2,0374A,0374A,,1
3,10,00086,00086,,1
3,12,00103,00103,,1
3,12,00104,00104,,1
3,12,00105,00105,,1
3,12,00106,00106,,1
3,13,00121,00121,,1
3,13,00122,00122,,1
3,13,00123,00123,,1
4,1,0004C,0004C,,1
2,84,00718,00718,,1
2,84,0718A,0718A,,1
13,4,0034E,0034E,,1
17,9,0046I,0046I,,1
17,15,0069A,0069A,,1
17,15,0070A,0070A,,1
17,15,0070B,0070B,,1
17,15,0071A,0071A,,1
17,15,0071B,0071B,,1
17,15,0072A,0072A,,1
17,15,0067F,0067F,,1
17,15,0067G,0067G,,1
17,15,0072B,0072B,,1
17,15,0072C,0072C,,1
17,10,0051C,0051C,,1
17,10,0051E,0051E,,1
17,12,0056B,0056B,,1
17,12,0056C,0056C,,1
17,12,0056D,0056D,,1
17,12,0056E,0056E,,1
4,13,0178A,0178A,,1
4,13,00184,00184,,1
21,6,0388B,0388B,,1
19,1,00011,00011,,1
13,5,00045,00045,,1
13,5,00046,00046,,1
13,4,0040A,0040A,,1
13,6,00056,00056,,1
4,7,00091,00091,,1
19,3,03401,03401,,1
20,6,00016,00016,,1
9,2,0023A,0023A,,1
9,7,0081A,0081A,,1
21,3,00119,00119,,1
21,12,00283,00283,,1
21,12,00284,00284,,1
21,11,00057,00057,,1
21,11,00063,00063,,1
21,11,00064,00064,,1
21,11,00049,00049,,1
21,10,00040,00040,,1
13,7,0065A,0065A,,1
21,7,0239A,0239A,,1
21,3,00147,00147,,1
21,3,00141,00141,,1
18,15,00109,00109,,1
4,12,0147B,0147B,,1
4,13,00168,00168,,1
4,13,00187,00187,,1
4,9,00137,00137,,1
4,10,00138,00138,,1
4,10,0138A,0138A,,1
4,12,00158,00158,,1
4,15,0227A,0227A,,1
4,15,0227B,0227B,,1
4,15,0227C,0227C,,1
4,13,00179,00179,,1
21,4,0377B,0377B,,1
21,6,0385A,0385A,,1
21,6,0385B,0385B,,1
21,6,0385C,0385C,,1
21,6,00386,00386,,1
21,6,0386A,0386A,,1
21,5,0106B,0106B,,1
21,5,00107,00107,,1
4,20,00283,00283,,1
4,19,00271,00271,,1
4,21,00325,00325,,1
4,21,00331,00331,,1
4,13,00185,00185,,1
4,13,0184A,0184A,,1
4,13,00180,00180,,1
4,1,00013,00013,,1
19,1,00014,00014,,1
9,3,0030A,0030A,,1
5,17,00102,00102,,1
5,17,00103,00103,,1
5,17,00104,00104,,1
4,1,0004D,0004D,,1
21,7,00228,00228,,1
21,7,00229,00229,,1
21,7,00220,00220,,1
5,15,00093,00093,,1
5,16,00099,00099,,1
6,9,00072,00072,,1
4,16,00242,00242,,1
4,16,0242A,0242A,,1
4,15,0227D,0227D,,1
4,16,0236A,0236A,,1
4,16,00237,00237,,1
4,14,00205,00205,,1
4,20,00306,00306,,1
4,20,00307,00307,,1
4,20,00308,00308,,1
4,20,00309,00309,,1
4,1,0005E,0005E,,1
21,6,0390C,0390C,,1
21,6,0390D,0390D,,1
21,7,00242,00242,,1
21,7,00247,00247,,1
21,7,00248,00248,,1
21,7,00249,00249,,1
21,8,00410,00410,,1
4,1,0005H,0005H,,1
4,1,0005I,0005I,,1
21,8,00409,00409,,1
13,16,00119,00119,,1
5,7,00046,00046,,1
8,17,00308,00308,,1
8,17,00309,00309,,1
8,18,00313,00313,,1
8,18,00314,00314,,1
4,7,0091A,0091A,,1
4,7,0091B,0091B,,1
4,7,0091C,0091C,,1
4,7,00092,00092,,1
4,7,00093,00093,,1
4,7,00094,00094,,1
4,7,0096A,0096A,,1
4,7,00097,00097,,1
4,7,00098,00098,,1
23,12,00167,00167,,1
23,12,00170,00170,,1
23,12,0170A,0170A,,1
23,12,00171,00171,,1
23,13,00172,00172,,1
23,13,00173,00173,,1
23,13,00174,00174,,1
23,13,00175,00175,,1
23,13,00176,00176,,1
23,13,00177,00177,,1
23,13,00178,00178,,1
23,13,00185,00185,,1
23,13,00186,00186,,1
23,13,00187,00187,,1
21,7,00231,00231,,1
8,3,00070,00070,,1
8,7,00140,00140,,1
10,11,00093,00093,,1
4,1,0009G,0009G,,1
4,8,00103,00103,,1
4,8,00105,00105,,1
23,14,00200,00200,,1
23,14,00201,00201,,1
23,14,00206,00206,,1
23,14,00209,00209,,1
23,14,00210,00210,,1
23,14,00211,00211,,1
23,15,00212,00212,,1
5,17,00107,00107,,1
23,12,00155,00155,,1
23,12,00156,00156,,1
23,12,00160,00160,,1
4,2,00018,00018,,1
4,2,0018A,0018A,,1
4,10,0138C,0138C,,1
4,10,0138D,0138D,,1
4,10,00139,00139,,1
4,10,0139A,0139A,,1
4,10,0139B,0139B,,1
4,10,00140,00140,,1
4,10,0140A,0140A,,1
5,4,00029,00029,,1
15,6,0023A,0023A,,1
15,6,00069,00069,,1
15,6,0069A,0069A,,1
15,6,0023B,0023B,,1
15,6,0023C,0023C,,1
11,11,0039A,0039A,,1
11,11,00040,00040,,1
4,13,00190,00190,,1
4,14,00206,00206,,1
4,14,00207,00207,,1
4,14,00208,00208,,1
4,14,00209,00209,,1
4,14,00210,00210,,1
4,14,00212,00212,,1
4,13,00169,00169,,1
4,10,0138B,0138B,,1
4,9,00120,00120,,1
4,9,00121,00121,,1
4,9,00122,00122,,1
21,11,00041,00041,,1
21,11,00042,00042,,1
21,11,00043,00043,,1
21,10,00028,00028,,1
21,11,00051,00051,,1
4,9,00128,00128,,1
16,1,00003,00003,,1
4,20,00311,00311,,1
4,20,00312,00312,,1
4,20,00313,00313,,1
4,20,00314,00314,,1
4,20,00315,00315,,1
4,5,00060,00060,,1
4,4,0050A,0050A,,1
4,4,00051,00051,,1
17,10,0051F,0051F,,1
8,4,00093,00093,,1
8,4,00094,00094,,1
4,14,00215,00215,,1
4,16,00234,00234,,1
21,11,00065,00065,,1
21,11,00066,00066,,1
21,11,00067,00067,,1
21,11,00071,00071,,1
21,11,00072,00072,,1
21,11,00068,00068,,1
21,11,00069,00069,,1
21,11,00050,00050,,1
21,11,00058,00058,,1
21,11,00059,00059,,1
21,12,00289,00289,,1
21,12,00290,00290,,1
4,1,00008,00008,,1
4,1,0008A,0008A,,1
21,12,00287,00287,,1
21,13,00306,00306,,1
4,1,0014C,0014C,,1
4,9,0128A,0128A,,1
4,9,0131A,0131A,,1
4,9,00132,00132,,1
24,2,00012,00012,,1
8,3,00072,00072,,1
8,4,00097,00097,,1
4,21,0316I,0316I,,1
4,21,00317,00317,,1
4,21,00318,00318,,1
4,21,00322,00322,,1
4,21,00326,00326,,1
8,2,00052,00052,,1
8,2,00055,00055,,1
4,2,0015A,0015A,,1
4,16,0237A,0237A,,1
4,16,0237B,0237B,,1
4,16,00238,00238,,1
17,15,0068B,0068B,,1
17,15,0068C,0068C,,1
17,10,0051D,0051D,,1
4,1,0011H,0011H,,1
8,5,00102,00102,,1
8,5,00103,00103,,1
4,2,0018D,0018D,,1
4,2,0024A,0024A,,1
4,2,0025B,0025B,,1
4,2,0026A,0026A,,1
4,22,00332,00332,,1
24,2,00011,00011,,1
4,10,00141,00141,,1
4,10,0141A,0141A,,1
4,10,00142,00142,,1
4,10,0142A,0142A,,1
4,4,00049,00049,,1
4,4,00050,00050,,1
4,11,00144,00144,,1
4,11,0144A,0144A,,1
4,11,0144B,0144B,,1
4,11,0145A,0145A,,1
4,11,0146B,0146B,,1
4,1,0010C,0010C,,1
4,16,00244,00244,,1
4,16,0244A,0244A,,1
4,17,00253,00253,,1
4,17,00254,00254,,1
4,17,00255,00255,,1
5,23,00137,00137,,1
5,23,00139,00139,,1
4,18,0266A,0266A,,1
4,19,00267,00267,,1
10,10,0084A,0084A,,1
15,8,0031A,0031A,,1
4,17,00256,00256,,1
4,18,0261A,0261A,,1
4,18,0261B,0261B,,1
23,16,00222,00222,,1
4,3,0033A,0033A,,1
4,3,0035A,0035A,,1
4,3,00036,00036,,1
8,10,00195,00195,,1
8,10,00197,00197,,1
8,10,00205,00205,,1
8,11,00212,00212,,1
5,8,00052,00052,,1
6,2,00031,00031,,1
10,11,0096A,0096A,,1
9,6,0047A,0047A,,1
4,19,00269,00269,,1
4,19,0269A,0269A,,1
4,19,0269B,0269B,,1
4,19,00272,00272,,1
4,19,00273,00273,,1
4,19,00274,00274,,1
4,19,0274A,0274A,,1
4,19,00275,00275,,1
4,19,0275A,0275A,,1
4,19,00276,00276,,1
8,12,00221,00221,,1
8,12,00225,00225,,1
8,12,00226,00226,,1
5,1,0009A,0009A,,1
4,12,0158A,0158A,,1
4,12,0158B,0158B,,1
4,12,0158C,0158C,,1
4,1,0011L,0011L,,1
4,1,0011M,0011M,,1
4,20,0279A,0279A,,1
4,20,00281,00281,,1
4,25,00367,00367,,1
4,25,0370A,0370A,,1
6,7,00057,00057,,1
6,17,00110,00110,,1
8,9,00165,00165,,1
8,9,0166A,0166A,,1
24,2,00013,00013,,1
24,2,00014,00014,,1
24,2,00015,00015,,1
24,2,00016,00016,,1
4,20,0283A,0283A,,1
4,4,0051A,0051A,,1
4,4,00052,00052,,1
4,4,00053,00053,,1
4,4,0053A,0053A,,1
4,4,0053B,0053B,,1
4,4,00054,00054,,1
4,4,0054A,0054A,,1
4,13,00178,00178,,1
4,13,0178B,0178B,,1
4,13,00181,00181,,1
4,13,00182,00182,,1
15,3,0015B,0015B,,1
16,8,0038A,0038A,,1
16,8,00039,00039,,1
15,14,0054A,0054A,,1
13,17,00128,00128,,1
15,14,0055A,0055A,,1
10,1,00020,00020,,1
17,16,0073B,0073B,,1
21,12,0285B,0285B,,1
21,12,00286,00286,,1
8,14,00257,00257,,1
17,1,0007A,0007A,,1
17,2,0008B,0008B,,1
17,2,0008C,0008C,,1
8,17,00298,00298,,1
16,12,0069A,0069A,,1
16,11,0050A,0050A,,1
15,5,0021D,0021D,,1
18,13,00096,00096,,1
16,2,0007A,0007A,,1
13,4,0040B,0040B,,1
13,4,0040C,0040C,,1
9,1,0017B,0017B,,1
14,1,00009,00009,,1
9,6,00068,00068,,1
9,6,00069,00069,,1
15,4,0017C,0017C,,1
16,5,0022A,0022A,,1
9,4,0037G,0037G,,1
9,5,0043B,0043B,,1
16,7,0031A,0031A,,1
16,8,0037A,0037A,,1
11,18,00070,00070,,1
11,10,00037,00037,,1
11,12,00043,00043,,1
11,12,00046,00046,,1
9,6,00051,00051,,1
9,6,00052,00052,,1
9,6,00057,00057,,1
9,6,00059,00059,,1
9,6,0065A,0065A,,1
11,15,00059,00059,,1
20,4,0013A,0013A,,1
15,5,0021C,0021C,,1
17,9,0046H,0046H,,1
17,9,0047A,0047A,,1
17,9,0047B,0047B,,1
17,9,0048A,0048A,,1
17,16,0075B,0075B,,1
17,8,0040C,0040C,,1
21,7,0246A,0246A,,1
21,2,0365A,0365A,,1
21,11,00070,00070,,1
21,11,00077,00077,,1
19,7,00076,00076,,1
19,7,00077,00077,,1
19,7,00078,00078,,1
19,8,00095,00095,,1
19,8,00097,00097,,1
19,9,00103,00103,,1
19,2,00022,00022,,1
19,3,03403,03403,,1
12,8,0031D,0031D,,3
12,8,0031E,0031E,,3
12,8,0032A,0032A,,3
12,8,0032B,0032B,,3
22,16,0144A,0144A,,3
2,119,0337C,0337C,,3
24,1,00007,00007,,3
2,119,0337D,0337D,,3
2,119,0337E,0337E,,3
24,3,00029,00029,,3
24,3,00031,00031,,3
24,3,00032,00032,,3
17,5,0022F,0022F,,3
17,6,0026C,0026C,,3
17,6,0027C,0027C,,3
17,6,0027D,0027D,,3
17,6,0028H,0028H,,3
17,7,0031D,0031D,,3
17,8,0041E,0041E,,3
19,1,1001A,1001A,,3
19,1,1001B,1001B,,3
19,1,1001C,1001C,,3
19,1,1008A,1008A,,3
19,1,1008B,1008B,,3
19,1,1008C,1008C,,3
19,1,1008D,1008D,,3
19,1,1008E,1008E,,3
20,2,00007,00007,,3
21,15,00362,00362,,3
21,15,0362F,0362F,,3
22,16,0139B,0139B,,3
21,15,0362E,0362E,,4
21,13,0359A,0359A,,5
21,13,0362E,0362E,,5
21,13,00359,00359,,5
21,13,00347,00347,,5
21,9,00020,00020,,5
21,13,0353A,0353A,,5
23,15,0215A,0215A,,5
16,12,06309,06309,,5
16,1,00105,00105,,5
16,1,00108,00108,,5
16,1,00113,00113,,5
16,1,00107,00107,,5
16,1,00112,00112,,5
23,15,0216A,0216A,,5
16,1,00104,00104,,5
16,1,00115,00115,,5
16,1,00114,00114,,5
16,1,00117,00117,,5
16,1,00118,00118,,5
23,16,0227A,0227A,,5
21,9,0020A,0020A,,5
21,9,0020B,0020B,,5
21,9,00033,00033,,5
21,9,00027,00027,,5
16,9,04103,04103,,5
21,9,00030,00030,,5
21,13,00355,00355,,5
21,13,0354A,0354A,,5
21,13,0355A,0355A,,5
21,13,00356,00356,,5
21,13,0356A,0356A,,5
21,13,00358,00358,,5
21,9,00024,00024,,5
21,13,00343,00343,,5
21,13,0343A,0343A,,5
16,9,04110,04110,,5
14,10,0061A,0061A,,5
21,13,00344,00344,,5
21,9,00039,00039,,5
21,9,00022,00022,,5
21,13,0344A,0344A,,5
21,9,00023,00023,,5
21,13,00345,00345,,5
16,12,06315,06315,,5
22,1,0004B,0004B,,5
22,1,0004A,0004A,,5
21,13,0345A,0345A,,5
21,13,00352,00352,,5
21,13,00351,00351,,5
21,9,00029,00029,,5
21,13,0362C,0362C,,5
21,13,0362F,0362F,,5
21,13,00363,00363,,5
21,13,0362A,0362A,,5
21,13,0362D,0362D,,5
22,1,0008B,0008B,,5
21,13,00341,00341,,5
22,1,0007C,0007C,,5
21,13,00357,00357,,5
21,13,0342B,0342B,,5
22,1,0008A,0008A,,5
21,13,0349A,0349A,,5
21,13,00348,00348,,5
21,13,00349,00349,,5
16,12,06310,06310,,5
16,12,06311,06311,,5
16,12,06307,06307,,5
16,12,06306,06306,,5
16,12,06312,06312,,5
16,12,06313,06313,,5
16,13,00076,00076,,5
21,13,0349C,0349C,,5
21,13,00353,00353,,5
21,13,00342,00342,,5
2,87,0748A,0748A,,5
2,87,0748B,0748B,,5
8,1,00019,00019,,5
8,1,00037,00037,,5
2,87,0748C,0748C,,5
16,1,00101,00101,,5
16,9,04128,04128,,5
16,9,04130,04130,,5
16,9,04120,04120,,5
21,13,0362B,0362B,,5
21,13,0349B,0349B,,5
21,13,0347A,0347A,,5
21,13,0342A,0342A,,5
21,9,00040,00040,,5
21,13,00354,00354,,5
23,1,0011A,0011A,,5
2,87,0748D,0748D,,5
8,1,00043,00043,,5
21,13,0350A,0350A,,5
21,9,00026,00026,,5
21,9,00037,00037,,5
21,13,00360,00360,,5
19,3,3001B,3001B,,5
17,3,0012E,0012E,,5
17,1,0005O,0005O,,5
16,1,00116,00116,,5
8,1,00048,00048,,5
8,1,00058,00058,,5
8,1,00046,00046,,5
13,1,0022A,0022A,,5
8,1,00053,00053,,5
17,18,0083C,0083C,,5
17,17,0077F,0077F,,5
21,13,0349D,0349D,,5
18,15,0110A,0110A,,5
8,1,00023,00023,,5
16,12,06303,06303,,5
16,12,06304,06304,,5
16,12,06308,06308,,5
17,1,0004D,0004D,,5
21,9,00031,00031,,5
16,9,04105,04105,,5
16,9,04113,04113,,5
16,12,06314,06314,,5
16,9,04129,04129,,5
16,12,06301,06301,,5
16,12,06305,06305,,5
21,9,00025,00025,,5
16,12,06302,06302,,5
10,14,0114A,0114A,,5
16,9,04104,04104,,5
16,9,04108,04108,,5
17,11,0053C,0053C,,5
16,9,04111,04111,,5
16,9,04119,04119,,5
16,9,04118,04118,,5
16,9,04116,04116,,5
16,9,04125,04125,,5
16,9,04127,04127,,5
8,1,00055,00055,,5
8,1,00057,00057,,5
8,1,00021,00021,,5
8,1,00029,00029,,5
8,1,00032,00032,,5
8,1,0023A,0023A,,5
8,1,00024,00024,,5
8,1,00030,00030,,5
21,13,0360A,0360A,,5
17,3,0012D,0012D,,5
18,13,0094A,0094A,,5
19,3,3001A,3001A,,5
16,9,04124,04124,,5
16,9,04107,04107,,5
16,9,04115,04115,,5
16,9,04106,04106,,5
16,9,04117,04117,,5
16,9,04122,04122,,5
16,9,04126,04126,,5
16,9,04109,04109,,5
21,13,0341B,0341B,,5
16,9,04121,04121,,5
16,1,00103,00103,,5
16,1,00109,00109,,5
8,10,0195A,0195A,,5
14,15,0076A,0076A,,5
21,13,0351A,0351A,,5
8,1,00052,00052,,5
8,1,00035,00035,,5
17,6,0029I,0029I,,5
16,1,00119,00119,,5
16,9,04101,04101,,5
16,9,04102,04102,,5
16,1,00110,00110,,5
16,1,00106,00106,,5
16,9,04114,04114,,5
16,9,04112,04112,,5
8,1,00056,00056,,5
16,9,04123,04123,,5
16,9,04131,04131,,5
8,1,00020,00020,,5
16,1,00111,00111,,5
16,1,00120,00120,,5
16,1,00122,00122,,5
16,1,00121,00121,,5
16,1,00102,00102,,5
21,13,0341A,0341A,,5
21,9,00028,00028,,5
21,13,00350,00350,,5
17,1,0003L,0003L,,5
17,11,0053D,0053D,,5
8,1,00041,00041,,5
8,1,00038,00038,,5
17,20,0090C,0090C,,5
8,1,00054,00054,,5
8,1,00050,00050,,5
8,1,00040,00040,,5
8,1,00034,00034,,5
8,1,00031,00031,,5
8,1,00027,00027,,5
8,1,00033,00033,,5
8,1,00036,00036,,5
8,1,00051,00051,,5
8,1,00039,00039,,5
2,87,0748E,0748E,,5
8,1,00022,00022,,5
8,1,00044,00044,,5
8,1,00045,00045,,5
8,1,00026,00026,,5
8,1,00042,00042,,5
8,1,00025,00025,,5
23,14,0204A,0204A,,5
8,1,00047,00047,,5
8,1,00049,00049,,5
15,16,0061A,0061A,,6
2,11,0789F,0789F,,8
7,5,0044D,0044D,,8
7,5,0044E,0044E,,8
2,90,0339A,0339A,,8
2,90,0339B,0339B,,8
2,90,0339C,0339C,,8
14,13,0059F,0059F,,8
15,2,0010A,0010A,,8
2,63,0504C,0504C,,8
17,9,0046J,0046J,,8
17,9,0046K,0046K,,8
19,1,0005A,0005A,,8
19,1,0005B,0005B,,8
19,8,0093A,0093A,,8
19,8,0093B,0093B,,8
21,6,0399A,0399A,,8
21,6,0399B,0399B,,8
21,6,0399C,0399C,,8
22,10,0094A,0094A,,8
23,1,0014B,0014B,,8
23,1,0014C,0014C,,8
23,1,0014D,0014D,,8
23,1,0018C,0018C,,8
23,1,0018D,0018D,,8
23,1,0018E,0018E,,8
23,1,0018F,0018F,,8
23,1,0018G,0018G,,8
23,1,0019A,0019A,,8
24,1,0U001,0U001,,8
24,1,0U002,0U002,,8
24,1,0U003,0U003,,8
24,1,0U004,0U004,,8
24,1,0U005,0U005,,8
24,1,0U006,0U006,,8
24,1,0U007,0U007,,8
24,1,0U008,0U008,,8
24,1,0U009,0U009,,8
24,1,0U010,0U010,,8
24,1,0U011,0U011,,8
24,1,0U012,0U012,,8
24,1,0U013,0U013,,8
24,1,0U014,0U014,,8
5,2,0012C,0012C,,8
2,50,0370G,0370G,,10
2,50,0370B,0370B,,10
2,50,0370C,0370C,,10
2,50,0370F,0370F,,10
2,50,0370A,0370A,,10
2,50,0370D,0370D,,10
2,50,0370E,0370E,,10
2,89,0770F,0770F,,10
2,89,0768A,0768A,,10
2,89,0768C,0768C,,10
2,89,0771B,0771B,,10
2,89,0772A,0772A,,10
2,89,0771D,0771D,,10
2,89,0771A,0771A,,10
2,89,0768B,0768B,,10
2,89,0769A,0769A,,10
2,89,0772B,0772B,,10
2,89,0770B,0770B,,10
2,89,0771C,0771C,,10
2,89,0770D,0770D,,10
2,89,0770E,0770E,,10
2,102,0864A,0864A,,10
15,14,01440,01440,,10
15,14,01430,01430,,10
15,14,01450,01450,,10
15,14,01420,01420,,10
24,1,000U8,000U8,,10
24,1,000U9,000U9,,10
24,1,00U10,00U10,,10
24,1,00U11,00U11,,10
24,1,00U12,00U12,,10
24,1,00U13,00U13,,10
24,5,00021,00021,,10
15,14,01400,01400,,10
15,14,01410,01410,,10
7,14,0084A,0084A,,10
7,14,0083A,0083A,,10
15,5,00510,00510,,10
15,5,00520,00520,,10
15,5,00530,00530,,10
15,5,00540,00540,,10
15,5,00550,00550,,10
15,5,00560,00560,,10
15,5,00570,00570,,10
15,5,00580,00580,,10
15,5,00500,00500,,10
15,8,00810,00810,,10
15,8,00820,00820,,10
15,8,00830,00830,,10
15,8,00840,00840,,10
15,8,00850,00850,,10
15,8,00860,00860,,10
15,8,00800,00800,,10
15,11,01160,01160,,10
15,11,01170,01170,,10
15,11,01180,01180,,10
15,11,01100,01100,,10
15,11,01120,01120,,10
15,11,01130,01130,,10
15,11,01140,01140,,10
15,11,01150,01150,,10
15,1,00011,00011,,10
15,1,00034,00034,,10
15,1,00160,00160,,10
15,1,00180,00180,,10
15,1,00046,00046,,10
15,1,00040,00040,,10
15,1,00018,00018,,10
15,1,00030,00030,,10
15,1,00015,00015,,10
15,1,00016,00016,,10
15,1,00089,00089,,10
15,1,00100,00100,,10
15,1,00069,00069,,10
15,1,00028,00028,,10
15,1,00025,00025,,10
15,1,00021,00021,,10
2,111,0933K,0933K,,10
2,111,0933L,0933L,,10
15,1,00032,00032,,10
15,1,00170,00170,,10
15,1,00079,00079,,10
15,1,00115,00115,,10
2,111,0933J,0933J,,10
15,3,00300,00300,,10
15,1,00150,00150,,10
15,3,00310,00310,,10
15,1,00190,00190,,10
2,111,0933G,0933G,,10
2,111,0933F,0933F,,10
2,111,0933I,0933I,,10
2,111,0933C,0933C,,10
2,111,0933D,0933D,,10
2,111,0933B,0933B,,10
2,111,0933E,0933E,,10
15,1,00185,00185,,10
15,3,00330,00330,,10
15,3,00340,00340,,10
15,3,00320,00320,,10
15,1,00130,00130,,10
15,1,00140,00140,,10
2,111,0933H,0933H,,10
15,4,00440,00440,,10
15,4,00450,00450,,10
15,4,00400,00400,,10
15,1,00120,00120,,10
15,4,00410,00410,,10
15,4,00420,00420,,10
15,4,00430,00430,,10
2,111,0933A,0933A,,10
15,1,00105,00105,,10
15,1,00110,00110,,10
15,6,00600,00600,,10
15,6,00620,00620,,10
15,6,00630,00630,,10
15,6,00640,00640,,10
15,6,00650,00650,,10
15,1,00155,00155,,10
15,6,00660,00660,,10
15,1,00054,00054,,10
15,1,00057,00057,,10
15,6,00670,00670,,10
15,6,00680,00680,,10
15,6,00690,00690,,10
15,7,00785,00785,,10
15,7,00790,00790,,10
15,7,00750,00750,,10
15,7,00760,00760,,10
15,7,00770,00770,,10
15,7,00780,00780,,10
15,7,00720,00720,,10
15,7,00740,00740,,10
15,7,00700,00700,,10
15,7,00710,00710,,10
15,10,01060,01060,,10
15,10,01070,01070,,10
15,10,01080,01080,,10
15,10,01090,01090,,10
15,10,01030,01030,,10
15,10,01040,01040,,10
15,10,01050,01050,,10
15,10,01000,01000,,10
15,10,01010,01010,,10
15,10,01020,01020,,10
2,111,0933M,0933M,,10
3,13,0116A,0116A,,10
3,13,0116B,0116B,,10
3,13,0113A,0113A,,10
2,122,0993A,0993A,,10
15,16,01600,01600,,10
2,122,1001A,1001A,,10
15,16,01610,01610,,10
15,16,01620,01620,,10
15,16,01640,01640,,10
15,16,01650,01650,,10
2,122,1000A,1000A,,10
15,13,01300,01300,,10
24,1,000U2,000U2,,10
24,1,000U6,000U6,,10
24,1,000U5,000U5,,10
24,1,000U7,000U7,,10
24,1,000U1,000U1,,10
24,1,000U4,000U4,,10
24,1,000U3,000U3,,10
24,1,00U14,00U14,,10
15,13,01360,01360,,10
15,13,01350,01350,,10
15,13,01320,01320,,10
15,13,01330,01330,,10
15,13,01340,01340,,10
19,1,0008A,0008A,,10
19,1,0008B,0008B,,10
19,1,0009A,0009A,,10
19,1,0009B,0009B,,10
7,2,0028A,0028A,,10
7,1,0009A,0009A,,10
7,1,0018A,0018A,,10
7,1,0021A,0021A,,10
15,2,00210,00210,,10
15,2,00205,00205,,10
15,2,00220,00220,,10
15,2,00230,00230,,10
15,2,00215,00215,,10
15,2,00270,00270,,10
15,2,00290,00290,,10
15,2,00200,00200,,10
15,2,00260,00260,,10
15,2,00240,00240,,10
15,2,00250,00250,,10
21,3,0134B,0134B,,10
17,8,0043G,0043G,,10
15,15,01505,01505,,10
15,15,01500,01500,,10
15,15,01510,01510,,10
15,15,01530,01530,,10
15,15,01540,01540,,10
15,15,01550,01550,,10
15,15,01560,01560,,10
15,9,00900,00900,,10
15,9,00910,00910,,10
15,9,00920,00920,,10
15,9,00950,00950,,10
15,9,00960,00960,,10
15,9,00930,00930,,10
15,9,00940,00940,,10
15,12,01200,01200,,10
15,12,01210,01210,,10
15,12,01220,01220,,10
15,15,01570,01570,,10
15,15,01580,01580,,10
15,15,01520,01520,,11
2,89,0770C,0770C,,11
2,70,0583D,0583D,,12
2,70,0583C,0583C,,12
2,70,0583A,0583A,,12
2,70,0583E,0583E,,12
2,70,0583B,0583B,,12
16,12,06512,06512,,12
16,12,06513,06513,,12
16,12,06514,06514,,12
16,12,06515,06515,,12
16,12,06516,06516,,12
16,12,06517,06517,,12
16,12,06518,06518,,12
16,12,06511,06511,,12
16,12,06509,06509,,12
16,12,06510,06510,,12
16,12,06506,06506,,12
16,12,06507,06507,,12
16,12,06508,06508,,12
16,12,06501,06501,,12
16,12,06502,06502,,12
16,12,06503,06503,,12
16,12,06504,06504,,12
16,12,06505,06505,,12
16,12,06519,06519,,12
16,12,06520,06520,,12
16,12,06522,06522,,12
16,12,06523,06523,,12
16,12,06524,06524,,12
23,12,0142A,0142A,,12
23,12,0142B,0142B,,12
23,16,0228B,0228B,,12
19,1,1021A,1021A,,12
19,1,1015A,1015A,,12
23,16,0228C,0228C,,12
23,16,0228D,0228D,,12
19,1,1021B,1021B,,12
19,1,1021C,1021C,,12
19,1,1022A,1022A,,12
19,1,1022B,1022B,,12
19,1,1022C,1022C,,12
19,1,1022D,1022D,,12
19,1,1022E,1022E,,12
19,1,1022F,1022F,,12
24,1,00101,00101,,12
24,1,00102,00102,,12
24,1,00103,00103,,12
24,1,00104,00104,,12
24,1,00105,00105,,12
24,1,00106,00106,,12
24,1,00107,00107,,12
24,1,00108,00108,,12
24,1,00109,00109,,12
24,1,00110,00110,,12
24,1,00111,00111,,12
24,1,00112,00112,,12
24,1,00113,00113,,12
24,3,00301,00301,,12
24,3,00302,00302,,12
24,3,00303,00303,,12
24,3,00304,00304,,12
24,3,00306,00306,,12
24,3,00307,00307,,12
